sensor_0,sensor_1,sensor_2,sensor_3,sensor_4,sensor_6,sensor_12,sensor_14,sensor_15,sensor_16,sensor_18,sensor_19,sensor_21,sensor_22,sensor_23,sensor_24,sensor_25,sensor_26,sensor_28,sensor_29,sensor_31,sensor_32,sensor_33,sensor_34,sensor_35,sensor_37,sensor_38,sensor_39,sensor_40,sensor_41,sensor_43,sensor_44,sensor_45,sensor_46,sensor_47,sensor_48,sensor_50,sensor_51,sensor_55,sensor_59,sensor_60,sensor_61,sensor_62,sensor_63,sensor_64,sensor_65,sensor_66,sensor_67,sensor_68,sensor_70,sensor_71,sensor_74,sensor_83,sensor_88,sensor_90,sensor_96,sensor_98,sensor_115,sensor_117,sensor_120,sensor_122,sensor_123,sensor_124,sensor_125,sensor_126,sensor_128,sensor_129,sensor_133,sensor_134,sensor_135,sensor_136,sensor_137,sensor_138,sensor_139,sensor_142,sensor_150,sensor_151,sensor_154,sensor_155,sensor_159,sensor_160,sensor_161,sensor_162,sensor_163,sensor_164,sensor_166,sensor_167,sensor_169,sensor_170,sensor_175,sensor_177,sensor_180,sensor_181,sensor_182,sensor_183,sensor_184,sensor_185,sensor_187,sensor_188,sensor_195,sensor_196,sensor_197,sensor_198,sensor_199,sensor_200,sensor_201,sensor_202,sensor_203,sensor_204,sensor_205,sensor_207,sensor_208,sensor_218,sensor_223,sensor_225,sensor_250,sensor_255,sensor_268,sensor_269,sensor_270,sensor_273,sensor_316,sensor_336,sensor_337,sensor_356,sensor_412,sensor_413,sensor_416,sensor_417,sensor_418,sensor_419,sensor_420,sensor_423,sensor_426,sensor_429,sensor_430,sensor_431,sensor_432,sensor_433,sensor_434,sensor_438,sensor_439,sensor_442,sensor_443,sensor_444,sensor_460,sensor_468,sensor_471,sensor_472,sensor_473,sensor_474,sensor_476,sensor_480,sensor_482,sensor_483,sensor_484,sensor_485,sensor_486,sensor_487,sensor_488,sensor_489,sensor_491,sensor_493,sensor_494,sensor_496,sensor_499,sensor_500,sensor_510,sensor_511,sensor_519,sensor_520,sensor_521,sensor_523,sensor_525,sensor_526,sensor_539,sensor_545,sensor_546,sensor_547,sensor_548,sensor_549,sensor_550,sensor_551,sensor_555,sensor_559,sensor_562,sensor_563,sensor_564,sensor_569,sensor_570,sensor_571,sensor_572,sensor_573,sensor_585,sensor_589,label
2938.51,2515.15,2207.1,1298.4309,1.0251,96.9478,194.5885,8.2589,410.5451,9.8438,184.7447,12.6337,-5404.75,2592.75,-7856.75,-3487.25,1.3055,1.9857,74.4,1.9444,3.2786,84.0447,8.941,50.1597,64.1636,65.9873,86.2164,121.0712,80.48,2.6,361.7918,10.1613,137.96,743.0575,0.9409,137.3464,637.0982,145.6361,2876.0,2.6991,362.3664,10.361,120.6591,5.1982,17.3009,22.2363,720.8212,0.983,150.72,633.7455,116.0533,0.0,7.5171,1793.8624,8825.435099999999,-0.4267,1.1985,767.7837,59.6123,6.2884,4.133,15.54,15.47,1.102,2.51,3.204,-1.277,986.7484,43.1645,119.0,151.7,266.2,56.0999,725.114,5.25,3.445,6.533,5.9846,0.25,31.0,223.0,15696.0,7284.0,0.036,0.097,3.2,1.4,0.346,0.8623,0.6331,0.356,24.49,0.664,16.59,17.792,0.1533,8.19,13.61,11.583,0.094,9.63,26.65,0.754,9.14,10.63,9.63,14.496,23.827,0.0827,7.81,18.36,85.34,4.2329,127.5007,967.2998,99.5945,0.3206,7.677,3.9777,30.8794,22.6825,8.2101,9.217,3.0612,1.4608,55.8454,68.2628,2.9925,12.0012,945.6079,0.0,0.8232,41.7125,0.5301,2.9193,0.5736,8.6009,199.7773,208.8752,2.7576,72.0,37.9636,0.9293,0.5985,0.9653,7.9534,356.7868,7.5751,204.4938,55.6618,65.1907,8.4142,73.5352,317.5094,385.0394,531.286,305.8824,0.0,0.0,156.1905,179.4531,1.8051,1.6457,0.2698,22.0391,507.234,0.0,53.0303,0.0,5.83295,1.4598,0.0,0.0848,7.025,0.3568,3.7393,5.7745,0.6878,401.838,72.934,0.3862,21.53,0.8,56.1558,0.4084,251.5,0.7699,6.69,14.5175,536.0709,2.1472,8.3701,0.264,4.0229,133.4114,-1
3126.61,2426.76,2204.2889,2637.9989,1.5549,86.1089,196.4076,14.4799,426.604,9.906,186.5015,12.5422,-5115.25,2589.0,-4190.0,-31.5,1.2847,1.9992,72.1111,2.6333,3.1662,85.0209,8.8054,50.1772,64.1615,66.2641,86.2893,120.7654,79.58,2.597,345.1436,10.0782,145.0118,734.8199,1.3122,141.8455,632.0009,203.6702,2820.0,-2.5418,347.2836,10.3809,122.47,15.2091,22.5418,30.2702,704.5497,0.7924,147.0382,616.7918,119.4628,0.0,7.1678,1843.076,8825.435099999999,0.1053,-0.4242,798.3164,56.3933,6.3597,4.133,15.54,15.47,1.102,2.51,3.204,-1.277,986.7484,43.1645,112.0,168.7,126.3,27.2,487.2451,7.75,9.621,7.617,6.047,0.38,740.0,242.0,2194.0,1013.0,0.144,0.129,3.9,1.2,0.406,0.5073,0.6053,0.431,16.61,0.353,12.12,28.582,0.154,6.95,19.78,49.26,0.33,11.89,20.82,0.421,21.23,19.29,11.89,13.055,34.043,0.1366,5.83,19.29,57.268,2.8386,170.5798,967.2998,97.8699,0.3243,7.677,3.9777,30.4318,10.566,5.179,10.6666,3.0274,1.039,18.4703,27.0254,1.2157,11.6741,168.4861,587.1674,1.9624,66.4438,1.3868,3.4254,14.4665,9.3472,52.3628,0.0,11.2084,45.5696,84.6656,0.9279,0.7573,1.0622,24.1862,467.7754,17.3349,126.832,52.7464,43.1282,17.2438,47.9379,0.0,766.2651,270.8995,128.6585,0.0,0.0,65.1546,87.0996,2.4959,2.0035,0.1891,22.0391,0.0,0.0,67.907,482.1918,5.83295,2.7146,0.0,0.0714,9.3482,1.3991,3.7393,5.9828,1.187,404.572,73.754,0.954,21.91,0.84,80.3674,0.2489,269.968,0.8996,8.94,13.1632,532.1618,2.1401,7.11,0.4659,2.0013,84.6772,-1
3016.68,2482.88,2204.6667,1078.786,0.9152,103.9611,196.7879,14.2058,421.8451,9.9601,186.8278,12.4245,-5530.25,2601.0,-3274.25,-1189.0,1.3303,2.019,72.7444,2.3444,3.4349,84.0747,9.0355,50.1663,64.0906,66.081,86.4257,120.0694,79.67,3.082,356.5773,9.8461,145.9573,745.6002,1.2397,138.2436,640.7782,225.6055,2883.0,-1.1236,357.3836,9.943,124.8336,8.4991,21.1236,28.189,717.4112,0.9384,150.0618,632.2791,125.4802,0.0,7.0381,1874.8102,9789.3101,-0.3073,0.712,865.5273,59.4138,6.2991,4.166,15.59,15.54,1.324,2.583,3.211,-0.7569,984.0379,38.2614,247.0,64.0,90.9,56.7,408.0831,5.36,11.321,5.908,5.9737,0.38,753.0,636.0,1640.0,16370.0,0.159,0.072,4.9,1.6,0.412,0.7608,0.8359,0.302,20.07,0.558,6.31,21.756,0.0995,6.07,13.59,36.138,0.231,3.9,12.56,0.806,6.55,13.14,3.9,6.688,27.184,0.0957,5.83,13.14,77.329,4.0503,119.0664,718.0,99.45,0.353,13.632,3.2183,47.9241,22.1723,6.2176,6.875,1.3561,1.3871,37.828,8.8588,3.2618,8.8514,159.0915,521.3483,1.6141,79.6927,0.9768,4.0341,13.616,24.4521,50.0878,0.0,11.9526,68.2464,63.3166,1.4981,0.716,1.009,16.0182,347.0874,5.247,154.6043,18.4627,23.7256,10.2003,61.6265,0.0,0.0,133.0472,66.5377,0.0,777.1429,374.2081,58.026,4.002,3.849,0.133,29.9466,941.844,555.9846,48.2173,480.0,5.83295,2.2458,0.0,0.1092,3.5227,0.4454,3.6325,10.6851,1.184,400.638,72.312,0.3701,20.58,1.11,31.2545,0.2712,264.272,0.5671,4.98,15.4662,537.9264,2.1814,5.48,0.3891,3.4167,84.1261,-1
3025.04,2590.88,2182.4111,3355.2007,1.4529,82.1311,201.1382,16.1815,425.1626,9.7261,191.4121,12.3869,-5160.75,2566.5,-3193.75,471.5,1.319,1.9825,68.8778,2.4444,3.447,85.0041,8.6472,50.5823,64.0865,66.3097,86.5763,117.9742,80.95,2.359,345.5173,9.9791,148.3709,738.2645,1.2502,138.2818,632.17,175.147,2828.0,-0.9091,346.4155,10.0963,127.4618,9.7,20.9091,27.7301,710.5345,0.8467,150.0309,623.9082,108.9447,0.0,7.8653,1803.7358,8742.7398,-0.2559,0.6252,666.0704,59.1913,6.373,4.385,15.54,15.51,1.423,2.648,3.286,-1.088,988.7396,39.8187,106.0,174.6,195.4,26.3,1180.592,9.29,8.142,6.369,11.7289,0.2,416.0,348.0,1266.0,368.0,0.122,0.02,2.0,0.9,0.36,0.647,0.6954,0.346,18.47,0.584,12.79,32.4821,0.1183,7.78,23.95,43.376,0.424,11.85,24.85,0.438,24.64,16.93,11.85,10.829,34.732,0.1244,6.32,23.36,53.693,2.3873,163.8424,1561.6006,138.8824,0.2509,15.047,2.2514,27.6241,9.8475,5.9428,12.3647,3.3968,0.7488,35.1869,8.8903,1.2819,7.7496,108.9529,0.0,2.1252,50.3169,1.4506,7.3384,8.0608,13.5593,39.6399,78.0488,9.2494,36.8182,46.1938,1.471,0.7129,0.8734,24.7655,0.0,19.3313,174.5362,56.6739,39.0515,14.6891,49.2846,0.0,411.6694,62.8518,45.0586,260.4786,0.0,410.0327,87.0022,1.5148,3.2291,0.1313,33.4384,0.0,681.0496,47.2761,0.0,5.83295,2.1683,0.0,0.1171,5.3254,1.7935,3.858,9.3734,0.8273,400.814,73.254,0.2235,14.53,1.33,27.0176,0.2712,272.74,0.6085,6.66,23.0089,532.4527,1.9857,5.83,0.3368,5.3504,113.5506,-1
2983.64,2542.56,2182.4111,3355.2007,1.4529,82.1311,200.6989,9.2306,420.9236,9.8798,190.8191,12.9898,-5200.75,2576.0,-3801.5,227.75,1.3015,1.9635,69.8222,2.7444,3.3174,84.5275,9.1526,50.6295,63.9818,66.2847,86.1978,119.2766,81.75,2.114,361.5464,10.1672,139.8018,747.5106,1.3807,143.1973,644.5455,193.2566,2882.0,-1.7382,363.1427,10.6192,118.0636,18.3764,21.7382,29.9212,717.5894,0.9297,144.9627,626.1691,87.7423,0.0,7.8815,1841.6363,9482.5201,-0.1538,0.4546,835.9395,59.4669,6.2023,4.385,15.54,15.51,1.423,2.648,3.286,-1.088,988.7396,39.8187,108.0,92.3,49.2,26.3,1180.592,9.29,4.356,12.035,11.8136,0.27,1975.0,327.0,6706.0,572.0,0.162,0.142,2.9,1.4,0.8,0.3596,0.7271,0.071,23.51,0.751,15.89,17.936,0.1875,7.52,14.25,52.757,0.085,8.65,26.62,0.845,8.16,19.38,8.65,11.609,20.097,0.1608,12.09,19.38,56.382,1.6701,139.5237,734.0,87.6077,0.3217,15.047,2.2514,30.1312,9.8475,7.1458,9.4846,2.5421,0.5788,35.1869,8.8903,1.2819,12.6352,133.8645,306.1564,2.6001,47.1907,1.6691,4.5161,37.9753,12.6941,176.4041,251.1526,12.4472,51.0121,84.3465,1.7719,0.5351,0.6324,27.2989,497.6464,6.9115,105.4614,39.7917,38.7985,17.2971,64.2587,0.0,0.0,83.683,650.8039,611.3086,733.8008,679.7048,0.0,1.3061,1.4781,0.5553,18.5725,0.0,949.0683,20.6349,0.0,5.83295,2.0297,0.0,0.1086,3.1969,1.5104,3.858,8.1264,0.8273,400.814,73.254,0.2235,14.53,1.33,27.0176,0.4084,265.232,0.8193,7.57,23.4168,498.1891,1.2925,439.29,0.932,3.1798,113.5506,-1
3036.24,2548.46,2204.6667,1078.786,0.9152,103.9611,197.9591,9.7063,421.2666,9.9885,187.9706,12.4343,-5405.5,2582.0,-1450.5,-4088.5,1.2862,1.975,73.2444,2.2444,3.2762,85.9625,8.7552,50.1251,64.1204,66.2133,86.438,120.4374,78.72,3.074,356.5982,9.8364,147.34,747.6276,1.2413,135.8827,639.8209,221.2695,2883.0,0.2327,359.08,9.8226,127.5727,8.0718,19.7673,26.7875,720.8402,0.8877,145.0964,631.7491,128.8039,0.0,7.1852,1799.5364,8825.435099999999,-0.1293,0.6269,708.735,59.6612,6.0866,4.538,15.62,15.58,1.295,2.485,3.166,-1.088,990.6176,41.5549,75.0,178.1,152.2,56.7,408.0831,5.36,6.251,10.793,3.3587,0.23,1685.0,302.0,9604.0,12471.0,0.119,0.099,3.0,1.9,0.272,0.7793,0.6352,0.454,20.02,0.478,8.46,20.797,0.1076,7.81,14.09,32.581,0.231,7.18,12.69,0.812,7.47,11.18,7.18,7.594,23.716,0.1485,4.49,11.18,62.134,4.0471,87.9587,967.2998,181.9933,0.3325,20.286,2.9012,21.0142,22.1723,5.7606,6.4618,2.2113,1.4999,37.828,8.8588,3.2618,11.3917,0.0,517.9775,1.1824,64.4017,0.9891,1.2862,31.172,11.6964,662.1165,305.0263,9.2517,84.6535,87.6807,0.481,0.5299,0.7618,14.7246,0.0,5.8555,138.5067,36.3227,28.3492,16.7295,48.2392,0.0,0.0,82.9569,67.2761,999.4911,670.0544,215.4128,108.8544,1.7712,3.166,0.2556,22.0391,634.7826,646.2287,26.4706,595.3488,5.83295,1.9309,0.0,0.095,6.6918,0.2865,4.1625,10.6851,0.669,400.294,75.218,0.3981,18.87,1.24,59.5011,0.2712,271.466,0.5583,5.57,39.9283,534.3264,1.5887,5.4,0.2039,4.5482,87.8627,-1
2990.46,2507.01,2204.6667,1078.786,0.9152,103.9611,204.9192,11.9908,430.9007,9.6358,195.2834,12.4245,-5175.5,2585.25,-4423.75,-3934.0,1.3142,1.9867,73.4,2.4889,3.289,83.217,8.7538,50.1342,64.2189,66.129,86.2393,121.0052,80.98,3.32,364.6009,9.9558,141.9873,748.736,0.8727,133.8773,640.4655,147.9305,2883.0,-1.3018,362.8391,10.5007,120.6855,8.2146,21.3018,27.3802,721.3558,0.9844,148.7264,632.2509,93.9496,0.0,6.9399,1731.2344,8825.435099999999,-0.1125,0.129,753.7796,59.6445,6.2819,4.385,15.54,15.51,1.423,2.648,3.286,-1.088,988.7396,39.8187,75.0,126.3,209.4,56.7,408.0831,5.36,6.315,11.969,7.9626,0.38,803.0,364.0,2402.0,14030.0,0.111,0.091,2.8,1.2,0.671,0.7049,0.6147,0.49,22.62,0.795,14.85,18.696,0.1162,6.71,12.09,12.747,0.103,11.39,22.45,0.378,6.57,14.88,11.39,17.1,25.693,0.1918,8.42,14.88,82.339,4.8077,129.5966,967.2998,153.1511,0.3667,15.047,2.2514,23.8613,22.1723,7.819,8.8514,3.2764,1.8241,37.828,8.8588,3.2618,16.3746,0.0,205.2869,2.0111,52.6653,1.4317,2.4473,15.5154,14.0799,54.2978,356.6345,8.4459,48.2143,73.3333,1.1113,0.8872,0.9644,8.6169,874.9302,5.4439,181.1411,53.4696,62.4539,19.4794,87.6416,807.1492,0.0,125.2336,44.6494,505.9098,247.2406,239.4928,157.8018,2.1884,3.6254,0.1665,22.0391,762.8866,0.0,50.9091,193.9394,5.83295,3.4546,0.0,0.1217,6.2224,1.8731,3.858,6.6415,1.0857,394.944,76.794,0.6129,18.36,0.86,56.4484,0.3072,264.272,0.5671,4.98,15.4662,534.3264,1.5887,5.4,0.2039,2.4684,75.1897,-1
2911.22,2556.64,2204.2889,2637.9989,1.5549,86.1089,196.609,15.3045,426.2342,9.8039,186.8051,12.5582,-4821.5,2549.25,-3547.0,-6195.75,1.32,2.0263,73.6444,1.9889,3.5039,84.1675,9.004,50.144,64.0727,66.0271,86.4814,119.623,12.77,4.597,351.4754,9.7956,151.8391,748.178,1.2157,135.5145,638.8291,185.7214,2822.0,-2.8845,352.5255,9.9012,128.9545,10.6327,22.8845,31.0334,717.1446,0.8498,146.7164,628.1964,130.5565,0.0,7.6746,1872.7924,8825.435099999999,-0.2711,0.2252,741.167,59.6879,6.236,4.413,15.57,15.56,1.182,2.438,3.194,-0.8988,986.9524,44.5879,107.0,79.3,59.6,27.2,487.2451,7.75,9.151,7.112,5.7863,0.25,2045.0,433.0,1174.0,14615.0,0.124,0.204,4.2,2.3,0.66,0.5264,0.7404,0.251,20.63,0.537,7.3,31.306,0.1479,6.88,24.61,42.878,0.249,6.55,16.09,0.727,9.9,21.05,6.55,13.176,37.411,0.0908,3.53,21.05,72.146,5.5513,171.5624,967.2998,63.9431,0.2722,13.828,2.7707,28.2923,10.566,6.4491,9.0762,2.2685,1.8027,18.4703,27.0254,1.2157,7.2443,554.1722,0.0,1.7027,59.793,1.0913,2.7778,42.4142,16.9854,33.0984,235.8875,9.3939,115.6425,81.9364,0.9344,0.8663,0.9753,23.0873,227.0717,7.6771,197.9733,28.6219,42.4575,10.6815,55.2604,0.0,0.0,194.3205,116.2325,466.2884,659.1231,74.3328,245.8698,2.6263,2.9789,0.138,22.0391,815.3846,0.0,57.2133,980.6452,5.83295,1.2401,0.0,1.9629,3.7752,1.0661,3.7054,6.2568,0.7558,404.286,76.12,0.1059,18.7,0.85,14.0102,0.2489,265.456,0.7074,9.02,35.6152,536.5927,2.1566,6.82,0.4432,3.067,178.0405,-1
2984.93,2432.38,2177.4333,2945.8855,1.3321,83.17,198.5826,15.961,424.6136,9.7997,188.7828,12.4784,-5552.0,2640.25,-3839.25,-1067.25,1.27,1.9817,73.9444,2.5,3.2808,84.0447,8.941,50.1597,64.1636,65.9873,86.2164,121.0712,80.48,2.6,349.7618,9.9021,145.5445,739.7118,1.2576,139.3945,634.7009,184.7557,2852.0,-4.7682,350.9527,10.2153,120.7764,12.0564,24.7682,32.6371,707.0747,0.951,150.9155,622.6445,117.7499,0.0,7.6084,1826.5261,8825.435099999999,0.0318,-0.243,755.358,58.5285,6.2961,4.413,15.57,15.56,1.182,2.438,3.194,-0.8988,986.9524,44.5879,234.0,149.5,64.3,21.4001,717.9661,8.32,5.902,4.861,7.1045,0.3,1113.0,193.0,424.0,24315.0,0.089,0.148,3.8,1.8,0.536,0.8623,0.6331,0.356,21.15,0.555,16.28,31.553,0.1266,9.9,19.53,79.626,0.298,10.69,19.37,0.905,25.99,22.63,10.69,11.126,30.9449,0.2487,5.84,22.63,117.047,3.0765,135.4246,967.2998,169.5419,0.3157,13.828,2.7707,35.5939,8.6512,6.3801,11.1368,2.9751,1.1301,24.3718,17.6584,1.596,12.3817,811.8227,495.7851,1.0596,36.9776,0.7727,2.1457,20.0468,7.3099,11.0438,0.0,7.0079,72.0,87.4372,0.9293,0.5985,0.9653,43.098,224.1947,21.5191,187.7018,43.1603,34.0901,26.1532,99.403,776.2295,0.0,34.6983,331.1304,0.0,565.109,0.0,125.0493,1.8791,3.1851,0.1656,22.0391,637.2294,703.6415,30.5677,0.0,5.83295,2.4112,0.0,0.1342,2.5876,1.7112,3.7054,5.7745,0.8273,400.814,73.254,0.2235,14.53,1.33,27.0176,0.7661,259.108,0.6277,6.32,20.8127,537.1318,2.2109,8.44,0.4007,2.3612,64.6789,-1
2987.19,2512.75,2191.5,1147.9162,0.9431,97.72,196.9179,12.7241,416.7496,9.9424,186.9755,12.3557,-5393.5,2598.75,-2847.0,-1255.25,1.3385,1.9805,72.1556,2.2778,3.3889,84.0773,9.065,50.1353,64.0426,66.0862,86.3325,120.4368,77.37,2.478,368.91,10.4205,126.0527,736.7704,1.0442,143.3045,638.2673,66.7512,2864.0,3.3573,366.6418,10.9242,109.41,9.0228,16.6427,21.6069,715.1634,0.954,153.1927,629.2445,95.1568,0.0,7.6684,1802.9606,8825.435099999999,-0.0575,-0.078,730.7202,56.2351,6.3367,4.523,15.59,15.56,1.522,2.909,3.321,-0.9934,985.77,40.0593,126.0,104.9,69.6,59.8999,678.285,8.29,6.774,6.463,2.7551,0.25,675.0,450.0,6577.0,3253.0,0.192,0.075,3.8,1.8,0.652,0.7106,0.6666,0.32,21.21,0.686,15.0,13.436,0.0862,5.62,12.77,25.063,0.088,6.53,19.7,0.491,9.8,8.29,6.53,8.054,16.325,0.184,12.81,8.29,50.64,3.3684,90.6754,967.2998,137.1106,0.487,17.905,4.2929,30.2483,22.1377,7.0746,7.9608,1.9222,1.2668,59.0884,26.0458,3.5465,10.0587,0.0,0.0,1.6026,53.2376,1.0003,2.5681,12.5151,17.316,231.0151,259.1516,14.3444,79.0244,85.3596,2.6702,0.6347,0.9522,37.5469,194.5031,8.9571,91.8789,39.2364,37.2749,19.2833,53.2174,0.0,852.7027,73.985,88.6562,530.5825,471.9266,0.0,127.704,1.8791,2.8198,0.087,22.0391,0.0,903.0303,62.9442,928.0,5.83295,2.6104,0.0,0.0863,4.5908,2.3965,3.6525,8.8096,0.8273,400.814,73.254,0.2235,14.53,1.33,27.0176,0.3553,275.728,0.6456,8.96,25.2431,534.3936,1.9098,9.13,0.3669,3.0896,372.2183,-1
2970.42,2494.39,2191.5,1147.9162,0.9431,97.72,197.3694,11.3795,403.4137,9.9023,187.4671,12.4096,-5304.75,2805.75,-2987.5,-477.25,1.262,2.0175,72.6556,2.2222,3.4058,105.6038,7.6032,58.8024,76.1632,66.396,87.2358,126.0786,80.85,4.155,363.2545,10.1281,139.7964,748.5756,1.2737,143.2418,646.2927,171.8575,2918.0,-2.6591,362.45,10.5299,117.1373,19.61,22.6591,33.3483,715.2273,0.7319,147.0955,626.6827,125.7635,0.0,7.6271,1814.1019,9288.2701,-0.4335,0.6275,658.4101,58.2359,6.4724,4.413,15.57,15.56,1.182,2.438,3.194,-0.8988,986.9524,44.5879,176.0,88.4,37.3,59.8999,678.285,8.29,4.286,3.679,2.9835,0.3,1231.0,335.0,3447.0,2409.0,0.159,0.13,2.7,2.0,0.686,1.153,0.944,0.871,23.91,0.64,14.61,16.863,0.2101,5.62,14.79,47.077,0.088,10.67,30.04,1.266,5.16,20.57,10.67,14.6749,19.546,0.161,9.2,20.57,160.234,3.3701,101.1384,648.3994,97.3195,0.2791,13.828,2.7707,39.9928,22.1377,7.5973,9.9286,2.833,1.1864,59.0884,26.0458,3.5465,9.2051,0.0,910.2421,1.4465,37.6641,0.9766,3.3087,23.2056,11.9398,115.3808,504.7669,12.599,90.0,90.3072,1.3907,0.3765,0.6338,27.393,401.265,4.4051,104.8956,47.0893,44.0051,21.9973,127.4089,668.5446,0.0,495.7009,57.1632,0.0,520.6704,199.3884,116.0709,1.7765,1.4115,0.0543,27.7845,626.4205,0.0,43.2133,0.0,5.83295,1.0818,0.0,0.1005,4.59,2.2879,3.7054,7.325,1.9054,397.24,81.62,0.6818,17.5,2.83,35.7838,0.3553,264.272,0.5671,4.98,15.4662,536.9836,1.8675,7.47,0.222,3.2243,372.2183,-1
3190.97,2480.56,2181.1889,1338.8895,2.1195,108.14,198.3192,11.7847,412.8539,9.8944,188.4248,12.6037,-5475.0,2546.75,-3395.5,-641.75,1.356,1.997,73.1111,2.3667,3.3351,86.7657,8.451,50.6181,63.9931,66.0272,87.0768,115.7736,80.66,2.958,363.4509,10.3146,128.4591,733.4141,1.4201,146.0445,637.9545,179.9986,2888.0,26.9709,334.2809,11.5887,135.43,22.5675,16.775,82.3929,651.0212,2.1231,150.0855,619.7964,94.0853,0.0,7.0842,1838.9694,9288.4699,-0.0654,-0.0717,795.1223,59.647,6.2627,4.413,15.57,15.56,1.182,2.438,3.194,-0.8988,986.9524,44.5879,63.0,121.0,166.4,51.3999,320.2949,6.16,5.24,6.927,6.9327,0.23,452.0,308.0,739.0,2652.0,0.269,0.178,3.7,1.7,0.574,0.6521,0.7402,0.485,25.97,0.896,14.05,13.503,0.2203,6.51,14.28,36.982,0.147,48.88,78.86,4.424,43.98,17.88,8.28,110.609,115.878,1.6777,34.67,55.43,72.359,2.5141,88.9279,687.7998,123.7153,0.3815,13.828,2.7707,18.2643,18.8576,8.0467,35.2069,3.4114,0.9018,23.9224,58.2515,4.3564,17.5948,666.1783,0.0,1.875,44.4643,1.3704,3.2086,8.2557,12.0938,21.7641,413.245,19.8378,71.831,80.198,1.2206,0.8131,1.0417,20.5457,181.2323,32.4743,79.2288,49.3592,134.2458,79.0222,76.9079,0.0,704.7619,78.4876,43.6203,643.787,610.7753,507.8431,104.0588,1.7827,3.7141,0.1406,24.5562,0.0,0.0,29.5931,387.6289,5.83295,25.8488,1000.0,0.1959,2.1995,2.6219,3.7054,8.222,1.2115,408.58,75.87,0.9046,15.3,1.35,74.6683,0.2327,263.174,0.7754,3.07,22.3349,525.6236,2.034,10.76,0.3671,3.8397,33.6823,-1
2977.92,2538.37,2192.7556,867.3027,1.7393,123.4244,196.2391,12.6516,412.1643,9.9503,186.2888,12.5422,-5591.75,2476.0,-4143.25,-247.0,1.3182,1.9785,73.6333,2.5556,3.3368,86.4072,9.4749,50.7914,64.2671,65.8154,87.4597,118.7224,79.79,2.705,347.3445,10.039,141.2491,731.7243,1.3314,142.8173,631.4109,211.7951,2820.0,0.6055,348.5918,10.2231,121.8545,8.3091,19.3945,26.314,705.4103,0.8437,152.6555,623.1018,113.5777,0.0,6.7408,1863.5193,9109.5299,-0.0854,0.2439,786.2472,55.9835,6.2695,4.413,15.57,15.56,1.182,2.438,3.194,-0.8988,986.9524,44.5879,115.0,218.5,203.8,54.7,44.993,8.09,14.811,7.754,2.8613,0.38,463.0,365.0,2933.0,516.0,0.074,0.176,3.3,0.9,0.423,0.823,0.7828,0.142,22.43,0.574,13.49,30.943,0.1421,7.77,18.85,40.511,0.33,15.6,22.29,0.407,26.18,16.48,15.6,18.011,27.955,0.1622,6.51,16.48,79.043,4.4138,100.627,1420.0,139.6306,0.4624,13.828,2.7707,28.2828,19.6599,6.4327,11.5345,4.0432,1.2363,5.1877,69.1948,4.9562,7.1976,0.0,926.8966,1.4585,117.0679,0.9055,6.554,8.2801,14.7415,70.7898,208.9069,5.6135,35.2174,52.228,1.0316,0.6149,0.8241,19.1275,0.0,21.4846,198.3372,80.435,68.4464,19.224,69.5938,0.0,0.0,75.4067,205.7143,0.0,588.787,0.0,109.9344,4.5389,2.574,0.3426,82.6933,375.0,0.0,64.5161,0.0,5.83295,2.5924,0.0,0.059,6.3022,2.9358,3.7054,10.679,1.1771,405.67,71.892,0.6459,16.63,1.03,54.8772,0.2489,264.272,0.5671,4.98,15.4662,532.1618,2.1401,7.11,0.4659,2.7156,33.6823,-1
